sha1sum; hopper1_kvm_patched_conf1; hopper1_kvm_patched_conf2; hopper2_vmware_conf3; hopper4_vmware_conf2; hopper5_vmware_conf2_vmtools; hopper6_kvm_legacy_conf1; hopper6_kvm_legacy_conf2; hopper3_vbox_conf1; hopper3_vbox_conf2; hopper8_vbox_conf1_guestadditions; hopper8_vbox_conf2_guestadditions; hopper7_qemu_legacy_conf1; hopper7_qemu_legacy_conf2
38a93804a4325ceca8544712df69d2f07a7e382b; True; True; True; False; False; True; True; True; False; True; False; True; True
233c3dde8db88a767fb9bb925346ee347a85e3dd; False; False; False; False; False; False; False; False; False; False; False; True; False
2c9ff115bd87bcd1576234323d9b401deb290a73; True; True; True; False; False; False; False; True; False; True; False; True; True
773b9c6b9fcfdcd2dbef85687dea18db34af3423; True; True; True; False; False; False; False; True; False; True; False; True; True
7cf2fa64ba772233d0a0ceb2e4e51361e8487523; False; False; False; False; False; False; False; True; False; True; False; False; False
b0b4571c7787fcc0e338b967ecbcdf1fe8cb8cb1; False; False; False; False; False; False; False; False; False; False; False; True; False
0bf6445fdbbac9422a599a7303128542dd9eab74; True; True; True; False; False; True; True; True; False; True; False; True; True
c29946c39d96679acb89d7e81b04d921844cded8; False; False; False; False; False; False; False; False; False; False; False; True; False
ef780bf56d958707a501518d843b9816f76812ac; True; True; True; True; True; True; True; True; True; True; True; True; True
be81116eba2ec43535fb94bdbf394623a41893ca; True; True; True; False; False; True; True; True; False; True; False; True; True
3ce2e3290ab9aac89b483042764459df99a77c12; True; True; True; False; False; True; True; True; False; True; False; True; True
9894ce464abe153fba25e99ef92bea469aaea663; True; True; True; False; False; False; False; True; False; True; False; True; True
1f2e3a1d520ca5f1f0e85f483bc44d8cd203cada; True; True; True; False; False; False; False; True; False; True; False; True; True
5a3efb6bb709fbf0186670e3e00cdcafcd401741; False; False; False; False; False; False; False; False; False; False; False; True; False
7ae6159f7243c1575b53fbace4f46da7676bfefb; True; True; True; False; False; False; False; True; False; True; False; True; True
b3a9b4694de35265c6ff76ef85db629eeb25ee93; True; True; True; False; False; False; False; True; False; True; False; True; True
1383b0276b5c58f8e74f976948e0eb67fa3838eb; True; True; True; False; False; False; False; True; False; True; False; True; True
542b507b941562818aee9ca944292afd6d563324; True; True; True; False; False; True; True; True; False; True; False; True; True
fbb2d23739973a1dfacaa6fdb08773d29d067e54; True; True; True; False; False; False; False; True; False; True; False; True; True
a5fefe5046ac48c374f5030bddf7dfc1d8c8e9c5; False; False; False; False; False; False; False; True; True; True; True; False; False
bbd1ea7d34e5d3c1ec20f0dfcbed892eb1106225; True; True; True; False; False; True; True; True; False; True; False; True; True
39c5f00eb93e95a6523f856f11779f6213a37807; False; False; False; False; False; False; False; True; False; False; False; False; False
9e4c7429516f2e37e963604033eb8680293c841e; True; True; True; False; False; False; False; True; False; True; False; True; True
6096962d3bac134d641d4fea110e09288bd24e1b; True; True; True; False; False; True; True; True; False; True; False; True; True
14896cffcc4b10081fdd18c79c69238543ee63cc; True; True; True; False; False; False; False; False; False; False; True; True; True
e665a0849e46dcc0ffd9dba10c9bc58df332c899; False; False; False; False; False; False; False; True; False; False; False; False; False
7334b4553c5f9001d4bd6c3e67287411ba5b62b0; True; True; True; True; True; True; True; True; True; True; True; True; True
60058f5eccb4f644bec55979fdc8ea8284bc4075; True; True; True; True; True; True; True; False; False; False; True; True; True
f6ff2db3e67b568298aa42be09f536d7609d44fa; False; False; False; False; False; False; False; False; False; False; False; False; False
16aea9b5bb9a7efe8402c6d0ceb92b6019916c01; False; False; False; False; False; False; False; False; False; False; False; True; False
470a4c2ed8dae87c832b2072b1544e238f4e9b96; False; True; False; True; True; True; False; True; False; False; False; False; True
eb8deaf84d9e9abc86cf6c227458f0bb6f8abb3c; True; True; True; False; False; False; False; True; False; True; False; True; True
6a22a0af7d702c6ae138d5177f3641c9bf02021b; True; True; True; False; False; True; True; True; False; True; False; True; True
6a54d3203f9820e06b4f64d829048db14b8d2959; True; True; False; False; False; True; True; True; True; True; True; True; True
bdad0807271248b547491fdb27d11b1dc214eb3f; True; True; True; False; False; True; True; True; False; True; False; True; True
c8a1d1af45b7c7c8f5e348f62cb4566b205051d5; True; True; True; False; False; False; False; True; False; True; False; True; True
670958bb73ab28534254dcda888a7a409790d52f; True; True; True; False; False; False; False; True; True; True; True; True; True
87fa3e46f812cf81e89c6a04674ba27da47fad69; True; True; True; False; False; True; True; True; False; True; False; True; True
933a0ff7152026ff0038ff3207e1d99c34218629; True; True; True; False; False; True; True; True; False; True; False; True; True
3c12f69b183f40247feb596330794a7d40ad0b64; False; False; False; False; False; False; False; True; False; False; False; False; False
0a059a777f869213065c2a8f7cabf196908b270a; False; False; False; False; False; False; False; False; False; False; False; True; False
18e5e9e001ec0be913e1baf9237ecfe2df4c1ca9; True; True; True; False; False; True; True; True; False; True; False; True; True
fd4074a6041053995ce2dc7535b64f80923b0b36; True; True; True; False; False; False; False; True; False; True; False; True; True
2861f7c68de50ac751e52a231cd61eceeb345186; False; False; False; False; False; False; False; False; False; False; False; False; False
da71ae44e0fe952d207c9bf00054dd71d30dfd30; True; True; True; True; True; True; True; True; True; True; True; True; True
76fbaeaaf37785981e0fd51ac3a29676b5404e70; True; True; True; False; False; False; False; True; True; True; True; True; True
479a5de1172172ccdb6763300d063e27c342ebbf; False; False; False; False; False; False; False; False; False; False; False; True; False
7b7339f50f44f7fd6cccfa920d39e4ff6e2714ba; True; True; True; False; False; True; True; True; False; True; False; True; True
04bea60dd920caa315ef558fd675e96585089736; True; True; True; False; False; False; False; True; False; True; False; True; True
5a0b0ab6591b12edd09f66d1e1a3e52850237674; True; True; True; False; False; False; False; True; False; True; False; True; True
19266dbafa51dbf22e72cdd339acf6a9066ab758; True; True; True; False; False; False; False; True; False; True; False; True; True
a56d7dfddde2f20719ba0ca5fee994c7b55a62ec; False; False; False; False; False; False; False; False; False; False; False; False; False
ea4869be92c07b3df6c3031d07d89051d2f2aa39; False; False; False; False; False; False; False; True; False; False; False; False; False
c0121cefd5c2683c33ba73b889fac67ce1b16c85; True; True; True; True; True; True; True; True; True; True; True; True; True
f02fb88e94609e8d8129efaedfc81c11f7e5b420; True; True; True; True; True; True; True; True; True; True; True; True; True
f14c40df44786aa6655d011d539388fd4abb4d6e; True; True; True; False; False; True; True; True; False; True; False; True; True
168b547aa3bea3ac88cecf7214652338a12181f4; True; True; True; False; False; False; False; True; False; True; False; True; True
b33f764666d4620000adab4756b361129716cde2; True; True; True; True; True; True; True; True; True; True; True; True; True
79214b44e7597aaa6fc13a936dda0c1334d0f264; True; True; True; False; False; False; False; True; False; True; False; True; True
204e4f4b5e8df0ca3de485cb29c1bf9e64808721; True; True; True; False; False; False; False; True; False; True; False; True; True
5e52b0c0594323506340978a338a65810fc19c68; True; True; True; True; True; True; True; True; True; True; True; True; True
091fff61bf05cf4b419b5ea528b62a557c428415; False; False; False; False; False; False; False; False; False; False; False; True; False
01f10d3949865499a03190ae5fe40dd31675790c; True; True; True; False; False; True; True; True; False; True; False; True; True
6c0b7f54e41a5c10a7cb37def06a757fabda70e5; True; True; True; False; False; False; False; True; False; True; False; True; True
2434249d2b59a6cdc20beb3de46689a9a7d0ec54; False; False; False; False; False; False; False; False; False; False; False; True; False
d1560a3614ad13f2270c67a64f95141fdc2159ac; False; False; False; False; False; False; False; False; False; False; False; True; False
b2901763c6e2ececec373037b0b851ca8e7334e5; True; True; True; False; False; False; False; False; False; False; True; True; True
2783dd5d13afdf30e5b82177b6568d29d4497970; False; False; False; False; False; False; False; False; False; False; False; True; False
ab124632476db87206e27a626e1a3324573104a2; True; True; True; False; False; False; False; True; False; True; False; True; True
f16cb9839f4bbc8d2b5e2129f80023aa6273a782; True; True; True; True; True; True; True; False; False; False; True; True; True
cab5cdf20719db8692d5fb47c1c10cc70b6748fd; False; False; False; False; False; False; False; False; False; False; False; False; False
ce22cd36f9f0f0c99101addecf69beab30cd7aca; True; True; True; False; False; False; False; True; False; True; False; True; True
fccf0e94991c45ae21f48dc3477a4a51c2e3026e; True; True; True; True; True; True; True; True; True; True; True; True; True
4bfcac89a7e697484ff62883bc9b1f83cfe83421; True; True; True; False; False; True; True; True; False; True; False; True; True
108e548ce4819339942a806b55faa05ec8db12af; True; True; True; False; False; True; True; True; False; True; False; True; True
60709683094dcbb7fe5669d4e6686b6e857dca49; True; True; True; False; False; True; True; True; False; True; False; True; True
cfcfb0c85d2bc2096d38e8abea629b8b5f40758b; True; True; True; True; True; True; True; True; True; True; True; True; True
ef3ca73998f26e5ab85f2c008228bf2a0fb8c780; True; True; True; False; False; False; False; True; False; True; False; True; True
58160f7571bc79541d5d278e3943d0c83d768131; True; True; True; False; False; False; False; True; True; True; True; True; True
a9f5794f681fd0a23ee76a7bf2bb87920e04c5e3; True; True; True; False; False; False; False; True; False; True; False; True; True
5ba73ffdd9bac64c459400eb3e52e993f3977bb2; True; True; True; False; False; False; False; True; False; True; False; True; True
fea78f350a601367fc9621cf03bd0b718c64f215; True; True; True; False; False; True; True; True; False; True; False; True; True
d3abfd08a791cc14cdeb6fa1b41dd804daf7ff3d; False; False; False; False; False; False; False; False; False; False; False; True; False
c46b68288e74baa5bcb7edb46b54f8793186454f; True; True; True; False; False; False; False; True; False; False; False; True; True
557e9730f7bb8344196c7fde7a29f8eeb23ae165; True; True; True; False; False; False; False; True; False; True; False; True; True
3c32fe86f3b45705f58b5df4dd3e73b90693b908; False; False; False; False; False; False; False; True; False; False; False; False; False
6f390bb2da0e89ee78c835276d768eee445f7d8a; False; False; False; False; False; False; False; False; False; False; False; False; False
c2a050758242d65093d20aa69de34058cabdbde3; True; True; True; True; True; True; True; False; False; False; True; True; True
6132a782d9f90a5aa762a5af746a96e317b6f92d; True; True; True; True; True; True; True; True; True; True; True; True; True
13bf70a3e3510fa6b29f6ed41c679a9561efaf56; True; True; True; False; False; True; True; True; False; True; False; True; True
d084f2f1ee3d276117286f0d4eade6d21629bb2c; True; True; True; True; True; True; True; True; True; True; True; True; True
d86d0817b3a3941cb74a51575453ae5083f73937; True; True; True; False; False; False; False; True; False; True; False; True; True
7cb60637ea8a36b96ba609e470725e30b19ab6fe; True; True; True; True; True; True; True; True; True; True; True; True; True
8dc11c1b5901ebe47af54b3cd5c27bcedd6fb358; True; True; True; True; True; True; True; True; True; True; True; True; True
9919f031b67a7d515579816b7ca8d70cdfbd1349; False; False; False; False; False; False; False; True; False; True; False; False; False
cda12c6cf4f449a7dffc6d1304cd271706e60dac; True; True; True; False; False; False; False; True; False; False; False; True; True
a3dbcdeb7fedd8a4be337b016ffcfb7c6fe27145; True; True; True; False; False; False; False; True; False; True; False; True; True
3ab6d2fab0ca8a46ebc501a53ca0b18fce9b799c; True; True; True; True; True; True; True; True; True; True; True; True; True
a7025455d0695acba45c6eaadd38f6cbb1000ba4; False; False; False; False; False; False; False; True; False; True; False; False; False
519cd8fa0d3f26e1dffcf4b44ba748dd1fcdab08; True; True; True; False; False; False; False; True; False; True; False; True; True
